Iteration	loss	 Learning Rate=1e-05
0	4.029132
10	1.0413074
20	1.6981473
30	0.8949666
40	0.86679286
50	0.7346232
60	0.67641294
70	1.2186785
80	0.38967574
90	1.3582765
100	1.488301
110	1.08788
120	0.8808122
130	0.8658688
140	1.1090015
150	0.5123634
160	1.0680101
170	1.0024492
180	0.8471082
190	1.4769349
200	0.66422427
210	1.0753471
220	0.95403713
230	1.2113513
240	0.6814352
250	0.8178051
260	1.3841206
270	0.42137915
280	1.1978524
290	1.4187298
300	1.4652511
310	0.8772517
320	1.136084
330	0.7445829
340	0.80260503
350	0.5752118
360	1.2051058
370	0.47118503
380	0.6210613
390	0.6007702
400	0.50441504
410	1.1731653
420	0.5585491
430	2.283236
440	1.2440206
450	1.3286753
460	0.40107387
470	0.74453235
480	0.43550742
490	0.46650797
500	0.3161696
510	0.5723751
520	0.48739842
530	1.034281
540	0.38274902
550	0.71931833
560	0.50793946
570	1.114879
580	0.9714558
590	0.40608644
600	0.9414075
610	0.94740564
620	0.84255135
630	0.4445117
640	0.5604622
650	0.9022851
660	0.39258677
670	0.7890146
680	0.4868817
690	0.781443
700	0.8718002
710	0.56826234
720	0.4633357
730	1.0917805
740	0.8359529
750	0.6722475
760	0.79884624
770	0.4436979
780	0.7966097
790	0.69621146
800	0.91880095
810	0.4260552
820	0.5876174
830	0.7510728
840	1.4258919
850	0.59214866
860	0.81109524
870	0.5912098
880	0.7660596
890	0.5090079
900	0.6858046
910	0.4930373
920	1.2579902
930	0.8375522
940	0.81209314
950	0.5202087
960	0.52071655
970	0.705879
980	1.680589
990	0.5113869
1000	0.24954624
1010	0.79314363
1020	1.3955227
1030	0.5691744
1040	0.7576814
1050	0.93554306
1060	0.52267945
1070	0.4590918
1080	0.565217
1090	0.37658644
1100	0.47376013
1110	0.5882758
1120	0.5726175
1130	0.6505426
1140	0.9938269
1150	0.81820065
1160	0.5018071
1170	0.731371
1180	0.43368965
1190	0.7280508
1200	0.6204452
1210	0.6515285
1220	0.31821725
1230	0.97418016
1240	0.45571753
1250	1.9011811
1260	0.5625701
1270	0.932471
1280	0.35981083
1290	0.24640472
1300	0.47809106
1310	1.0164816
1320	0.53604573
1330	0.51905555
1340	0.7217799
1350	0.19205189
1360	0.9167178
1370	0.65212375
1380	1.3602387
1390	1.1551733
1400	0.7949084
1410	0.8718137
1420	0.508057
1430	1.0378551
1440	0.67737216
1450	0.45848823
1460	0.3637387
1470	0.3305297
1480	0.39293045
1490	1.0083661
1500	0.9468049
1510	0.27860272
1520	0.5629301
1530	0.88764405
1540	0.8199798
1550	0.4709235
1560	0.4128965
1570	0.4021004
1580	0.51792556
1590	0.4805633
1600	0.79035926
1610	0.40346918
1620	0.62254804
1630	0.59584767
1640	0.5978854
1650	1.1488421
1660	0.7244648
1670	0.5564406
1680	0.6507706
1690	0.76526177
1700	0.95718807
1710	0.6771431
1720	0.62582827
1730	0.36253333
1740	0.72534
1750	0.44888157
1760	0.62161016
1770	0.33653325
1780	0.7418682
1790	0.88226193
1800	0.41080633
1810	0.65123963
1820	0.4297747
1830	1.4303346
1840	0.59542763
1850	0.82271653
1860	0.45293862
1870	0.57754654
1880	0.5074175
1890	0.5592864
1900	0.492172
1910	1.7194481
1920	0.83929825
1930	0.4767335
1940	0.30249748
1950	1.3776217
1960	0.4245491
1970	0.49689478
1980	0.6543991
1990	0.57962596
2000	0.7293583
2010	0.39121833
2020	0.8278539
2030	0.6645541
2040	0.26541573
2050	0.60790616
2060	0.5059569
2070	0.38289055
2080	0.52599657
2090	1.1066304
2100	0.816975
2110	0.5760698
2120	0.60487294
2130	0.4824733
2140	0.22481333
2150	0.37200814
2160	0.4737155
2170	0.39774725
2180	0.28476202
2190	0.35214248
2200	1.1610206
2210	0.49271366
2220	0.311265
2230	0.500322
2240	0.6365427
2250	0.59418833
2260	0.6596536
2270	0.3755217
2280	0.49859414
2290	0.3003751
2300	0.42482924
2310	0.1749354
2320	0.281642
2330	0.14354853
2340	0.5398583
2350	0.40470877
2360	0.5155888
2370	0.36809978
2380	0.69950366
2390	0.44267353
2400	0.6163993
2410	0.99798846
2420	0.6670885
2430	0.24198368
2440	0.20557266
2450	0.4150793
2460	1.3359544
2470	0.43631148
2480	0.23436123
2490	0.5572654
2500	0.8599367
2510	0.50615585
2520	0.18385711
2530	0.25688368
2540	0.5973809
2550	0.49682045
2560	0.1307319
2570	0.29156178
2580	0.32162225
2590	0.1341221
2600	0.3531252
2610	0.28535014
2620	0.6102107
2630	0.28284183
2640	0.28866732
2650	0.20004825
2660	0.44731027
2670	0.58965504
2680	0.50579166
2690	1.1578777
2700	0.78994375
2710	0.24417706
2720	0.55032134
2730	0.22938587
2740	0.46445152
2750	0.40392506
2760	0.2528341
2770	0.38985842
2780	0.22527312
2790	0.5359589
2800	0.47306263
2810	0.32211265
2820	0.59778285
2830	0.465282
2840	0.6052195
2850	0.848086
2860	0.38011023
2870	0.5250507
2880	0.33746415
2890	0.39997056
2900	0.32944244
2910	0.46710494
2920	0.4754595
2930	0.5152383
2940	0.3837545
2950	0.4850946
2960	0.33378178
2970	0.5472054
2980	0.90589607
2990	0.43040955
3000	0.39689752
3010	0.24908368
3020	0.18410583
3030	0.37178114
3040	0.5335737
3050	0.45220092
3060	0.6667917
3070	0.31920153
3080	0.6426312
3090	0.6008674
3100	0.9194904
3110	0.52416533
3120	0.91984373
3130	0.6152908
3140	0.3993906
3150	0.7438915
3160	0.38946795
3170	0.4240382
3180	0.5145595
3190	0.40640956
3200	0.469265
3210	0.6430063
3220	0.79303926
3230	0.29867706
3240	0.664047
3250	0.7015603
3260	0.26538646
3270	0.31437966
3280	0.2315554
3290	0.25951007
3300	0.29710984
3310	0.22570582
3320	0.28418365
3330	0.45621955
3340	0.14707278
3350	0.24241064
3360	0.44850612
3370	0.3559103
3380	0.8027411
3390	0.23704469
3400	0.81138176
3410	0.43816185
3420	1.226967
3430	0.75465715
3440	0.65946543
3450	1.1578488
3460	0.50481915
3470	0.66460097
3480	0.54881877
3490	0.23429717
3500	0.8285468
3510	0.36095256
3520	0.4832012
3530	0.48508093
3540	0.2704711
3550	0.5953465
3560	0.7041679
3570	0.50065726
3580	0.17238086
3590	0.43454877
3600	0.6452756
3610	0.27044016
3620	0.29534608
3630	0.30600125
3640	0.57083625
3650	0.56402415
3660	0.49773788
3670	0.3660346
3680	0.35559034
3690	0.27843386
3700	0.2927714
3710	0.30696383
3720	0.24829085
3730	0.29001406
3740	0.26740018
3750	0.79305804
3760	0.66712034
3770	0.3154599
3780	0.3823277
3790	0.47124037
3800	0.4330429
3810	0.4502987
3820	0.5244336
3830	0.32877558
3840	0.5276365
3850	0.3510642
3860	0.45262158
3870	0.2388558
3880	0.52214056
3890	0.21678102
3900	0.2574145
3910	0.64784634
3920	0.62180823
3930	0.35585827
3940	0.38839713
3950	0.31837884
3960	0.26440886
3970	0.46654382
3980	0.22488008
3990	0.46121353
4000	0.9583418
4010	0.512072
4020	0.6818863
4030	0.26056916
4040	0.6871173
4050	1.064571
4060	0.5487454
4070	0.31431034
4080	0.5744487
4090	0.17071496
4100	0.5333954
4110	0.459664
4120	0.6718992
4130	0.51110727
4140	0.26007652
4150	0.23111257
4160	0.8039348
4170	0.45245254
4180	0.4578938
4190	0.64105356
4200	0.5036989
4210	0.56571275
4220	0.2481823
4230	0.419612
4240	0.38962123
4250	0.3341875
4260	0.43333057
4270	0.7093469
4280	0.5119709
4290	0.97138906
4300	0.48037487
4310	0.35110345
4320	0.38380358
4330	0.57276434
4340	0.377552
4350	0.38634557
4360	0.4062502
4370	0.16700484
4380	0.36848795
4390	0.89377946
4400	0.43758592
4410	0.8349945
4420	0.3709433
4430	0.60024583
4440	0.35881764
4450	0.6131103
4460	0.6273801
4470	0.26562357
4480	0.2511929
4490	0.72482246
4500	0.5239186
4510	0.9066612
4520	0.31274092
4530	0.562846
4540	0.7542515
4550	0.46366903
4560	0.42632228
4570	0.51838624
4580	0.51155645
4590	0.7254904
4600	0.49441
4610	0.26326114
4620	0.19553442
4630	0.73097837
4640	0.4713212
4650	0.3636097
4660	0.41530168
4670	0.48759705
4680	0.5843156
4690	0.4390695
4700	0.7101289
4710	0.20983063
4720	0.22955146
4730	0.262951
4740	0.2855676
4750	0.41988027
4760	0.16779947
4770	0.25493628
4780	0.47557056
4790	0.16840835
4800	0.24591221
4810	0.63808686
4820	0.5928587
4830	0.40330878
4840	0.54732955
4850	0.3287148
4860	0.27151492
4870	0.58975184
4880	0.21605296
4890	0.5668975
4900	0.57133895
4910	0.4127945
4920	0.5060943
4930	0.39786446
4940	0.21352991
4950	0.19911113
4960	0.34913945
4970	0.29710302
4980	0.5891425
4990	0.4912947
5000	0.43554094
5010	0.2882934
5020	0.54177475
5030	0.27547875
5040	0.46663913
5050	0.37110105
5060	0.74057066
5070	0.6779143
5080	0.18595913
5090	0.42046082
5100	0.77799577
5110	0.35511672
5120	0.2394865
5130	0.62819403
5140	0.3124398
5150	0.49820396
5160	0.14766786
5170	0.3059508
5180	0.48749253
5190	0.17880255
5200	0.43886438
5210	0.5630782
5220	0.19584988
5230	0.36463937
5240	0.34971246
5250	0.30236152
5260	0.36385307
5270	0.81887966
